season,week,team,side,roof_class,games
2016,13,NO,HOME,INDOOR,1
2016,13,NYG,AWAY,OUTDOOR,1
2016,13,NYJ,HOME,OUTDOOR,1
2016,13,OAK,HOME,OUTDOOR,1
2016,13,PHI,AWAY,OUTDOOR,1
2016,13,PIT,HOME,OUTDOOR,1
2016,13,SD,HOME,OUTDOOR,1
2016,13,SEA,HOME,OUTDOOR,1
2016,13,SF,AWAY,OUTDOOR,1
2016,13,TB,AWAY,OUTDOOR,1
2016,13,WAS,AWAY,INDOOR,1
2016,14,ARI,AWAY,OUTDOOR,1
2016,14,ATL,AWAY,OUTDOOR,1
2016,14,BAL,AWAY,OUTDOOR,1
2016,14,BUF,HOME,OUTDOOR,1
2016,14,CAR,HOME,OUTDOOR,1
2016,14,CHI,AWAY,INDOOR,1
2016,14,CIN,AWAY,OUTDOOR,1
2016,14,CLE,HOME,OUTDOOR,1
2016,14,DAL,AWAY,OUTDOOR,1
2016,14,DEN,AWAY,OUTDOOR,1
2016,14,DET,HOME,INDOOR,1
2016,14,GB,HOME,OUTDOOR,1
2016,14,HOU,AWAY,INDOOR,1
2016,14,IND,HOME,INDOOR,1
2016,14,JAX,HOME,OUTDOOR,1
2016,14,KC,HOME,OUTDOOR,1
2016,14,LA,HOME,OUTDOOR,1
2016,14,MIA,HOME,OUTDOOR,1
2016,14,MIN,AWAY,OUTDOOR,1
2016,14,NE,HOME,OUTDOOR,1
2016,14,NO,AWAY,OUTDOOR,1
2016,14,NYG,HOME,OUTDOOR,1
2016,14,NYJ,AWAY,OUTDOOR,1
2016,14,OAK,AWAY,OUTDOOR,1
2016,14,PHI,HOME,OUTDOOR,1
2016,14,PIT,AWAY,OUTDOOR,1
2016,14,SD,AWAY,OUTDOOR,1
2016,14,SEA,AWAY,OUTDOOR,1
2016,14,SF,HOME,OUTDOOR,1
2016,14,TB,HOME,OUTDOOR,1
2016,14,TEN,HOME,OUTDOOR,1
2016,14,WAS,AWAY,OUTDOOR,1
2016,15,ARI,HOME,INDOOR,1
2016,15,ATL,HOME,INDOOR,1
2016,15,BAL,HOME,OUTDOOR,1
2016,15,BUF,HOME,OUTDOOR,1
2016,15,CAR,AWAY,OUTDOOR,1
2016,15,CHI,HOME,OUTDOOR,1
2016,15,CIN,HOME,OUTDOOR,1
2016,15,CLE,AWAY,OUTDOOR,1
2016,15,DAL,HOME,INDOOR,1
2016,15,DEN,HOME,OUTDOOR,1
2016,15,DET,AWAY,OUTDOOR,1
2016,15,GB,AWAY,OUTDOOR,1
2016,15,HOU,HOME,INDOOR,1
2016,15,IND,AWAY,INDOOR,1
2016,15,JAX,AWAY,INDOOR,1
2016,15,KC,HOME,OUTDOOR,1
2016,15,LA,AWAY,OUTDOOR,1
2016,15,MIA,AWAY,OUTDOOR,1
2016,15,MIN,HOME,INDOOR,1
2016,15,NE,AWAY,OUTDOOR,1
2016,15,NO,AWAY,INDOOR,1
2016,15,NYG,HOME,OUTDOOR,1
2016,15,NYJ,HOME,OUTDOOR,1
2016,15,OAK,AWAY,OUTDOOR,1
2016,15,PHI,AWAY,OUTDOOR,1
2016,15,PIT,AWAY,OUTDOOR,1
2016,15,SD,HOME,OUTDOOR,1
2016,15,SEA,HOME,OUTDOOR,1
2016,15,SF,AWAY,INDOOR,1
2016,15,TB,AWAY,INDOOR,1
2016,15,TEN,AWAY,OUTDOOR,1
2016,15,WAS,HOME,OUTDOOR,1
2016,16,ARI,AWAY,OUTDOOR,1
2016,16,ATL,AWAY,OUTDOOR,1
2016,16,BAL,AWAY,OUTDOOR,1
2016,16,BUF,HOME,OUTDOOR,1
2016,16,CAR,HOME,OUTDOOR,1
2016,16,CHI,HOME,OUTDOOR,1
2016,16,CIN,AWAY,INDOOR,1
2016,16,CLE,HOME,OUTDOOR,1
2016,16,DAL,HOME,INDOOR,1
2016,16,DEN,AWAY,OUTDOOR,1
2016,16,DET,AWAY,INDOOR,1
2016,16,GB,HOME,OUTDOOR,1
2016,16,HOU,HOME,INDOOR,1
2016,16,IND,AWAY,OUTDOOR,1
2016,16,JAX,HOME,OUTDOOR,1
2016,16,KC,HOME,OUTDOOR,1
2016,16,LA,HOME,OUTDOOR,1
2016,16,MIA,AWAY,OUTDOOR,1
2016,16,MIN,AWAY,OUTDOOR,1
2016,16,NE,HOME,OUTDOOR,1
2016,16,NO,HOME,INDOOR,1
2016,16,NYG,AWAY,OUTDOOR,1
2016,16,NYJ,AWAY,OUTDOOR,1
2016,16,OAK,HOME,OUTDOOR,1
2016,16,PHI,HOME,OUTDOOR,1
2016,16,PIT,HOME,OUTDOOR,1
2016,16,SD,AWAY,OUTDOOR,1
2016,16,SEA,HOME,OUTDOOR,1
2016,16,SF,AWAY,OUTDOOR,1
2016,16,TB,AWAY,INDOOR,1
2016,16,TEN,AWAY,OUTDOOR,1
2016,16,WAS,AWAY,OUTDOOR,1
2016,17,ARI,AWAY,OUTDOOR,1
2016,17,ATL,HOME,INDOOR,1
2016,17,BAL,AWAY,OUTDOOR,1
2016,17,BUF,AWAY,OUTDOOR,1
2016,17,CAR,AWAY,OUTDOOR,1
2016,17,CHI,AWAY,INDOOR,1
2016,17,CIN,HOME,OUTDOOR,1
2016,17,CLE,AWAY,OUTDOOR,1
2016,17,DAL,AWAY,OUTDOOR,1
2016,17,DEN,HOME,OUTDOOR,1
2016,17,DET,HOME,INDOOR,1
2016,17,GB,AWAY,INDOOR,1
2016,17,HOU,AWAY,OUTDOOR,1
2016,17,IND,HOME,INDOOR,1
2016,17,JAX,AWAY,INDOOR,1
2016,17,KC,AWAY,OUTDOOR,1
2016,17,LA,HOME,OUTDOOR,1
2016,17,MIA,HOME,OUTDOOR,1
2016,17,MIN,HOME,INDOOR,1
2016,17,NE,AWAY,OUTDOOR,1
2016,17,NO,AWAY,INDOOR,1
2016,17,NYG,AWAY,OUTDOOR,1
2016,17,NYJ,HOME,OUTDOOR,1
2016,17,OAK,AWAY,OUTDOOR,1
2016,17,PHI,HOME,OUTDOOR,1
2016,17,PIT,HOME,OUTDOOR,1
2016,17,SD,HOME,OUTDOOR,1
2016,17,SEA,AWAY,OUTDOOR,1
2016,17,SF,HOME,OUTDOOR,1
2016,17,TB,HOME,OUTDOOR,1
2016,17,TEN,HOME,OUTDOOR,1
2016,17,WAS,HOME,OUTDOOR,1
2017,1,ARI,AWAY,INDOOR,1
2017,1,ATL,AWAY,OUTDOOR,1
2017,1,BAL,AWAY,OUTDOOR,1
2017,1,BUF,HOME,OUTDOOR,1
2017,1,CAR,AWAY,OUTDOOR,1
2017,1,CHI,HOME,OUTDOOR,1
2017,1,CIN,HOME,OUTDOOR,1
2017,1,CLE,HOME,OUTDOOR,1
2017,1,DAL,HOME,INDOOR,1
2017,1,DEN,HOME,OUTDOOR,1
2017,1,DET,HOME,INDOOR,1
2017,1,GB,HOME,OUTDOOR,1
2017,1,HOU,HOME,RETRACTABLE,1
2017,1,IND,AWAY,OUTDOOR,1
2017,1,JAX,AWAY,RETRACTABLE,1
2017,1,KC,AWAY,OUTDOOR,1
2017,1,LA,HOME,OUTDOOR,1
2017,1,LAC,AWAY,OUTDOOR,1
2017,1,MIN,HOME,INDOOR,1
2017,1,NE,HOME,OUTDOOR,1
2017,1,NO,AWAY,INDOOR,1
2017,1,NYG,AWAY,INDOOR,1
2017,1,NYJ,AWAY,OUTDOOR,1
2017,1,OAK,AWAY,OUTDOOR,1
2017,1,PHI,AWAY,OUTDOOR,1
2017,1,PIT,AWAY,OUTDOOR,1
2017,1,SEA,AWAY,OUTDOOR,1
2017,1,SF,HOME,OUTDOOR,1
2017,1,TEN,HOME,OUTDOOR,1
2017,1,WAS,HOME,OUTDOOR,1
2017,2,ARI,AWAY,INDOOR,1
2017,2,ATL,HOME,RETRACTABLE,1
2017,2,BAL,HOME,OUTDOOR,1
2017,2,BUF,AWAY,OUTDOOR,1
2017,2,CAR,HOME,OUTDOOR,1
2017,2,CHI,AWAY,OUTDOOR,1
2017,2,CIN,HOME,OUTDOOR,1
2017,2,CLE,AWAY,OUTDOOR,1
2017,2,DAL,AWAY,OUTDOOR,1
2017,2,DEN,HOME,OUTDOOR,1
2017,2,DET,AWAY,OUTDOOR,1
2017,2,GB,AWAY,RETRACTABLE,1
2017,2,HOU,AWAY,OUTDOOR,1
2017,2,IND,HOME,INDOOR,1
2017,2,JAX,HOME,OUTDOOR,1
2017,2,KC,HOME,OUTDOOR,1
2017,2,LA,HOME,OUTDOOR,1
2017,2,LAC,HOME,OUTDOOR,1
2017,2,MIA,AWAY,OUTDOOR,1
2017,2,MIN,AWAY,OUTDOOR,1
2017,2,NE,AWAY,INDOOR,1
2017,2,NO,HOME,INDOOR,1
2017,2,NYG,HOME,OUTDOOR,1
2017,2,NYJ,AWAY,OUTDOOR,1
2017,2,OAK,HOME,OUTDOOR,1
2017,2,PHI,AWAY,OUTDOOR,1
2017,2,PIT,HOME,OUTDOOR,1
2017,2,SEA,HOME,OUTDOOR,1
2017,2,SF,AWAY,OUTDOOR,1
2017,2,TB,HOME,OUTDOOR,1
2017,2,TEN,AWAY,OUTDOOR,1
2017,2,WAS,AWAY,OUTDOOR,1
2017,3,ARI,HOME,INDOOR,1
2017,3,ATL,AWAY,INDOOR,1
2017,3,BAL,AWAY,OUTDOOR,1
2017,3,BUF,HOME,OUTDOOR,1
2017,3,CAR,HOME,OUTDOOR,1
2017,3,CHI,HOME,OUTDOOR,1
2017,3,CIN,AWAY,OUTDOOR,1
2017,3,CLE,AWAY,INDOOR,1
2017,3,DAL,AWAY,INDOOR,1
2017,3,DEN,AWAY,OUTDOOR,1
2017,3,DET,HOME,INDOOR,1
2017,3,GB,HOME,OUTDOOR,1
2017,3,HOU,AWAY,OUTDOOR,1
2017,3,IND,HOME,INDOOR,1
2017,3,JAX,HOME,OUTDOOR,1
2017,3,KC,AWAY,OUTDOOR,1
2017,3,LA,AWAY,OUTDOOR,1
2017,3,LAC,HOME,OUTDOOR,1
2017,3,MIA,AWAY,OUTDOOR,1
2017,3,MIN,HOME,INDOOR,1
2017,3,NE,HOME,OUTDOOR,1
2017,3,NO,AWAY,OUTDOOR,1
2017,3,NYG,AWAY,OUTDOOR,1
2017,3,NYJ,HOME,OUTDOOR,1
2017,3,OAK,AWAY,OUTDOOR,1
2017,3,PHI,HOME,OUTDOOR,1
2017,3,PIT,AWAY,OUTDOOR,1
2017,3,SEA,AWAY,OUTDOOR,1
2017,3,SF,HOME,OUTDOOR,1
2017,3,TB,AWAY,INDOOR,1
2017,3,TEN,HOME,OUTDOOR,1
2017,3,WAS,HOME,OUTDOOR,1
2017,4,ARI,HOME,INDOOR,1
2017,4,ATL,HOME,INDOOR,1
2017,4,BAL,HOME,OUTDOOR,1
2017,4,BUF,AWAY,INDOOR,1
2017,4,CAR,AWAY,OUTDOOR,1
2017,4,CHI,AWAY,OUTDOOR,1
2017,4,CIN,AWAY,OUTDOOR,1
2017,4,CLE,HOME,OUTDOOR,1
2017,4,DAL,HOME,INDOOR,1
2017,4,DEN,HOME,OUTDOOR,1
2017,4,DET,AWAY,INDOOR,1
2017,4,GB,HOME,OUTDOOR,1
2017,4,HOU,HOME,RETRACTABLE,1
2017,4,IND,AWAY,OUTDOOR,1
2017,4,JAX,AWAY,OUTDOOR,1
2017,4,KC,HOME,OUTDOOR,1
2017,4,LA,AWAY,INDOOR,1
2017,4,LAC,HOME,OUTDOOR,1
2017,4,MIA,HOME,OUTDOOR,1
2017,4,MIN,HOME,INDOOR,1
2017,4,NE,HOME,OUTDOOR,1
2017,4,NO,AWAY,OUTDOOR,1
2017,4,NYG,AWAY,OUTDOOR,1
2017,4,NYJ,HOME,OUTDOOR,1
2017,4,OAK,AWAY,OUTDOOR,1
2017,4,PHI,AWAY,OUTDOOR,1
2017,4,PIT,AWAY,OUTDOOR,1
2017,4,SEA,HOME,OUTDOOR,1
2017,4,SF,AWAY,INDOOR,1
2017,4,TB,HOME,OUTDOOR,1
2017,4,TEN,AWAY,RETRACTABLE,1
2017,4,WAS,AWAY,OUTDOOR,1
2017,5,ARI,AWAY,OUTDOOR,1
2017,5,BAL,AWAY,OUTDOOR,1
2017,5,BUF,AWAY,OUTDOOR,1
2017,5,CAR,AWAY,INDOOR,1
2017,5,CHI,HOME,OUTDOOR,1
2017,5,CIN,HOME,OUTDOOR,1
2017,5,CLE,HOME,OUTDOOR,1
2017,5,DAL,HOME,INDOOR,1
2017,5,DET,HOME,INDOOR,1
2017,5,GB,AWAY,INDOOR,1
2017,5,HOU,HOME,INDOOR,1
2017,5,IND,HOME,INDOOR,1
2017,5,JAX,AWAY,OUTDOOR,1
2017,5,KC,AWAY,INDOOR,1
2017,5,LA,HOME,OUTDOOR,1
2017,5,LAC,AWAY,OUTDOOR,1
2017,5,MIA,HOME,OUTDOOR,1
2017,5,MIN,AWAY,OUTDOOR,1
2017,5,NE,AWAY,OUTDOOR,1
2017,5,NYG,HOME,OUTDOOR,1
2017,5,NYJ,AWAY,OUTDOOR,1
2017,5,OAK,HOME,OUTDOOR,1
2017,5,PHI,HOME,OUTDOOR,1
2017,5,PIT,HOME,OUTDOOR,1
2017,5,SEA,AWAY,OUTDOOR,1
2017,5,SF,AWAY,INDOOR,1
2017,5,TB,HOME,OUTDOOR,1
2017,5,TEN,AWAY,OUTDOOR,1
2017,6,ARI,HOME,INDOOR,1
2017,6,ATL,HOME,INDOOR,1
2017,6,BAL,HOME,OUTDOOR,1
2017,6,CAR,HOME,OUTDOOR,1
2017,6,CHI,AWAY,OUTDOOR,1
2017,6,CLE,AWAY,INDOOR,1
2017,6,DEN,HOME,OUTDOOR,1
2017,6,DET,AWAY,INDOOR,1
2017,6,GB,AWAY,INDOOR,1
2017,6,HOU,HOME,INDOOR,1
2017,6,IND,AWAY,OUTDOOR,1
2017,6,JAX,HOME,OUTDOOR,1
2017,6,KC,HOME,OUTDOOR,1
2017,6,LA,AWAY,OUTDOOR,1
2017,6,LAC,AWAY,OUTDOOR,1
2017,6,MIA,AWAY,INDOOR,1
2017,6,MIN,HOME,INDOOR,1
2017,6,NE,AWAY,OUTDOOR,1
2017,6,NO,HOME,INDOOR,1
2017,6,NYG,AWAY,OUTDOOR,1
2017,6,NYJ,HOME,OUTDOOR,1
2017,6,OAK,HOME,OUTDOOR,1
2017,6,PHI,AWAY,OUTDOOR,1
2017,6,PIT,AWAY,OUTDOOR,1
2017,6,SF,AWAY,OUTDOOR,1
2017,6,TB,AWAY,INDOOR,1
2017,6,TEN,HOME,OUTDOOR,1
2017,6,WAS,HOME,OUTDOOR,1
2017,7,ARI,AWAY,OUTDOOR,1
2017,7,ATL,AWAY,OUTDOOR,1
2017,7,BAL,AWAY,INDOOR,1
2017,7,BUF,HOME,OUTDOOR,1
2017,7,CAR,AWAY,OUTDOOR,1
2017,7,CHI,HOME,OUTDOOR,1
2017,7,CIN,AWAY,OUTDOOR,1
2017,7,CLE,HOME,OUTDOOR,1
2017,7,DAL,AWAY,OUTDOOR,1
2017,7,DEN,AWAY,OUTDOOR,1
2017,7,GB,HOME,OUTDOOR,1
2017,7,IND,HOME,INDOOR,1
2017,7,JAX,AWAY,INDOOR,1
2017,7,KC,AWAY,OUTDOOR,1
2017,7,LA,HOME,OUTDOOR,1
2017,7,LAC,HOME,OUTDOOR,1
2017,7,MIA,HOME,OUTDOOR,1
2017,7,MIN,HOME,INDOOR,1
2017,7,NE,HOME,OUTDOOR,1
2017,7,NO,AWAY,OUTDOOR,1
2017,7,NYG,HOME,OUTDOOR,1
2017,7,NYJ,AWAY,OUTDOOR,1
2017,7,OAK,HOME,OUTDOOR,1
2017,7,PHI,HOME,OUTDOOR,1
2017,7,PIT,HOME,OUTDOOR,1
2017,7,SEA,AWAY,OUTDOOR,1
2017,7,SF,HOME,OUTDOOR,1
2017,7,TB,AWAY,OUTDOOR,1
2017,7,TEN,AWAY,OUTDOOR,1
2017,7,WAS,AWAY,OUTDOOR,1
2017,8,ATL,AWAY,OUTDOOR,1
2017,8,BAL,HOME,OUTDOOR,1
2017,8,BUF,HOME,OUTDOOR,1
2017,8,CAR,AWAY,OUTDOOR,1
2017,8,CHI,AWAY,INDOOR,1
2017,8,CIN,HOME,OUTDOOR,1
2017,8,CLE,HOME,OUTDOOR,1
2017,8,DAL,AWAY,OUTDOOR,1
2017,8,DEN,AWAY,OUTDOOR,1
2017,8,DET,HOME,INDOOR,1
2017,8,HOU,AWAY,OUTDOOR,1
2017,8,IND,AWAY,OUTDOOR,1
2017,8,KC,HOME,OUTDOOR,1
2017,8,LAC,AWAY,OUTDOOR,1
2017,8,MIA,AWAY,OUTDOOR,1
2017,8,MIN,AWAY,OUTDOOR,1
2017,8,NE,HOME,OUTDOOR,1
2017,8,NO,HOME,INDOOR,1
2017,8,NYJ,HOME,OUTDOOR,1
2017,8,OAK,AWAY,OUTDOOR,1
2017,8,PHI,HOME,OUTDOOR,1
2017,8,PIT,AWAY,INDOOR,1
2017,8,SEA,HOME,OUTDOOR,1
2017,8,SF,AWAY,OUTDOOR,1
2017,8,TB,HOME,OUTDOOR,1
2017,8,WAS,HOME,OUTDOOR,1
2017,9,ARI,AWAY,OUTDOOR,1
2017,9,ATL,AWAY,OUTDOOR,1
2017,9,BAL,AWAY,OUTDOOR,1
2017,9,BUF,AWAY,OUTDOOR,1
2017,9,CAR,HOME,OUTDOOR,1
2017,9,CIN,AWAY,OUTDOOR,1
2017,9,DAL,HOME,INDOOR,1
2017,9,DEN,AWAY,OUTDOOR,1
2017,9,DET,AWAY,OUTDOOR,1
2017,9,GB,HOME,OUTDOOR,1
2017,9,HOU,HOME,INDOOR,1
2017,9,IND,AWAY,INDOOR,1
2017,9,JAX,HOME,OUTDOOR,1
2017,9,KC,AWAY,INDOOR,1
2017,9,LA,AWAY,OUTDOOR,1
2017,9,MIA,HOME,OUTDOOR,1
2017,9,NO,HOME,INDOOR,1
2017,9,NYG,HOME,OUTDOOR,1
2017,9,NYJ,HOME,OUTDOOR,1
2017,9,OAK,AWAY,OUTDOOR,1
2017,9,PHI,HOME,OUTDOOR,1
2017,9,SEA,HOME,OUTDOOR,1
2017,9,SF,HOME,OUTDOOR,1
2017,9,TB,AWAY,INDOOR,1
2017,9,TEN,HOME,OUTDOOR,1
2017,9,WAS,AWAY,OUTDOOR,1
2017,10,ARI,HOME,RETRACTABLE,1
2017,10,ATL,HOME,INDOOR,1
2017,10,BUF,HOME,OUTDOOR,1
2017,10,CAR,HOME,OUTDOOR,1
2017,10,CHI,HOME,OUTDOOR,1
2017,10,CIN,AWAY,OUTDOOR,1
2017,10,CLE,AWAY,INDOOR,1
2017,10,DAL,AWAY,INDOOR,1
2017,10,DEN,HOME,OUTDOOR,1
2017,10,DET,HOME,INDOOR,1
2017,10,GB,AWAY,OUTDOOR,1
2017,10,HOU,AWAY,OUTDOOR,1
2017,10,IND,HOME,INDOOR,1
2017,10,JAX,HOME,OUTDOOR,1
2017,10,LA,HOME,OUTDOOR,1
2017,10,LAC,AWAY,OUTDOOR,1
2017,10,MIA,AWAY,OUTDOOR,1
2017,10,MIN,AWAY,OUTDOOR,1
2017,10,NE,AWAY,OUTDOOR,1
2017,10,NO,AWAY,OUTDOOR,1
2017,10,NYG,AWAY,OUTDOOR,1
2017,10,NYJ,AWAY,OUTDOOR,1
2017,10,PIT,AWAY,INDOOR,1
2017,10,SEA,AWAY,RETRACTABLE,1
2017,10,SF,HOME,OUTDOOR,1
2017,10,TB,HOME,OUTDOOR,1
2017,10,TEN,HOME,OUTDOOR,1
2017,10,WAS,HOME,OUTDOOR,1
2017,11,ARI,AWAY,INDOOR,1
2017,11,ATL,AWAY,OUTDOOR,1
2017,11,BAL,AWAY,OUTDOOR,1
2017,11,BUF,AWAY,OUTDOOR,1
2017,11,CHI,HOME,OUTDOOR,1
2017,11,CIN,AWAY,OUTDOOR,1
2017,11,CLE,HOME,OUTDOOR,1
2017,11,DAL,HOME,INDOOR,1
2017,11,DEN,HOME,OUTDOOR,1
2017,11,DET,AWAY,OUTDOOR,1
2017,11,GB,HOME,OUTDOOR,1
2017,11,HOU,HOME,INDOOR,1
2017,11,JAX,AWAY,OUTDOOR,1
2017,11,KC,AWAY,OUTDOOR,1
2017,11,LA,AWAY,INDOOR,1
2017,11,LAC,HOME,OUTDOOR,1
2017,11,MIA,HOME,OUTDOOR,1
2017,11,MIN,HOME,INDOOR,1
2017,11,NE,AWAY,OUTDOOR,1
2017,11,NO,HOME,INDOOR,1
2017,11,NYG,HOME,OUTDOOR,1
2017,11,OAK,HOME,OUTDOOR,1
2017,11,PHI,AWAY,INDOOR,1
2017,11,PIT,HOME,OUTDOOR,1
2017,11,SEA,HOME,OUTDOOR,1
2017,11,TB,AWAY,OUTDOOR,1
2017,11,TEN,AWAY,OUTDOOR,1
2017,11,WAS,AWAY,INDOOR,1
2017,12,ARI,HOME,INDOOR,1
2017,12,ATL,HOME,INDOOR,1
2017,12,BAL,HOME,OUTDOOR,1
2017,12,BUF,AWAY,OUTDOOR,1
2017,12,CAR,AWAY,OUTDOOR,1
2017,12,CHI,AWAY,OUTDOOR,1
2017,12,CIN,HOME,OUTDOOR,1
2017,12,CLE,AWAY,OUTDOOR,1
2017,12,DAL,HOME,INDOOR,1
2017,12,DEN,AWAY,OUTDOOR,1
2017,12,DET,HOME,INDOOR,1
2017,12,GB,AWAY,OUTDOOR,1
2017,12,HOU,AWAY,OUTDOOR,1
2017,12,IND,HOME,RETRACTABLE,1
2017,12,JAX,AWAY,INDOOR,1
2017,12,KC,HOME,OUTDOOR,1
2017,12,LA,HOME,OUTDOOR,1
2017,12,LAC,AWAY,INDOOR,1
2017,12,MIA,AWAY,OUTDOOR,1
2017,12,MIN,AWAY,INDOOR,1
2017,12,NE,HOME,OUTDOOR,1
2017,12,NO,AWAY,OUTDOOR,1
2017,12,NYG,AWAY,OUTDOOR,1
2017,12,NYJ,HOME,OUTDOOR,1
2017,12,OAK,HOME,OUTDOOR,1
2017,12,PHI,HOME,OUTDOOR,1
2017,12,PIT,HOME,OUTDOOR,1
2017,12,SEA,AWAY,OUTDOOR,1
2017,12,SF,HOME,OUTDOOR,1
2017,12,TB,AWAY,INDOOR,1
2017,12,TEN,AWAY,RETRACTABLE,1
2017,12,WAS,HOME,OUTDOOR,1
2017,13,ARI,HOME,INDOOR,1
2017,13,ATL,HOME,INDOOR,1
2017,13,BAL,HOME,OUTDOOR,1
2017,13,BUF,HOME,OUTDOOR,1
2017,13,CAR,AWAY,INDOOR,1
2017,13,CHI,HOME,OUTDOOR,1
2017,13,CIN,HOME,OUTDOOR,1
2017,13,CLE,AWAY,OUTDOOR,1
2017,13,DAL,HOME,INDOOR,1
2017,13,DEN,AWAY,OUTDOOR,1
2017,13,DET,AWAY,OUTDOOR,1
2017,13,GB,HOME,OUTDOOR,1
2017,13,HOU,AWAY,OUTDOOR,1
2017,13,IND,AWAY,OUTDOOR,1
2017,13,JAX,HOME,OUTDOOR,1
2017,13,KC,AWAY,OUTDOOR,1
2017,13,LA,AWAY,INDOOR,1
2017,13,LAC,HOME,OUTDOOR,1
2017,13,MIA,HOME,OUTDOOR,1
2017,13,MIN,AWAY,INDOOR,1
2017,13,NE,AWAY,OUTDOOR,1
2017,13,NO,HOME,INDOOR,1
2017,13,NYG,AWAY,OUTDOOR,1
2017,13,NYJ,HOME,OUTDOOR,1
2017,13,OAK,HOME,OUTDOOR,1
2017,13,PHI,AWAY,OUTDOOR,1
2017,13,PIT,AWAY,OUTDOOR,1
2017,13,SEA,HOME,OUTDOOR,1
2017,13,SF,AWAY,OUTDOOR,1
2017,13,TB,AWAY,OUTDOOR,1
2017,13,TEN,HOME,OUTDOOR,1
2017,13,WAS,AWAY,INDOOR,1
2017,14,ARI,HOME,INDOOR,1
2017,14,ATL,HOME,INDOOR,1
2017,14,BAL,AWAY,OUTDOOR,1
2017,14,BUF,HOME,OUTDOOR,1
2017,14,CAR,HOME,OUTDOOR,1
2017,14,CHI,AWAY,OUTDOOR,1
2017,14,CIN,HOME,OUTDOOR,1
2017,14,CLE,HOME,OUTDOOR,1
2017,14,DAL,AWAY,OUTDOOR,1
2017,14,DEN,HOME,OUTDOOR,1
2017,14,DET,AWAY,OUTDOOR,1
2017,14,GB,AWAY,OUTDOOR,1
2017,14,HOU,HOME,INDOOR,1
2017,14,IND,AWAY,OUTDOOR,1
2017,14,JAX,HOME,OUTDOOR,1
2017,14,KC,HOME,OUTDOOR,1
2017,14,LA,HOME,OUTDOOR,1
2017,14,LAC,HOME,OUTDOOR,1
2017,14,MIA,HOME,OUTDOOR,1
2017,14,MIN,AWAY,OUTDOOR,1
2017,14,NE,AWAY,OUTDOOR,1
2017,14,NO,AWAY,INDOOR,1
2017,14,NYG,HOME,OUTDOOR,1
2017,14,NYJ,AWAY,OUTDOOR,1
2017,14,OAK,AWAY,OUTDOOR,1
2017,14,PHI,AWAY,OUTDOOR,1
2017,14,PIT,HOME,OUTDOOR,1
2017,14,SEA,AWAY,OUTDOOR,1
2017,14,SF,AWAY,INDOOR,1
2017,14,TB,HOME,OUTDOOR,1
2017,14,TEN,AWAY,INDOOR,1
2017,14,WAS,AWAY,OUTDOOR,1
2017,15,ARI,AWAY,OUTDOOR,1
2017,15,ATL,AWAY,OUTDOOR,1
2017,15,BAL,AWAY,OUTDOOR,1
2017,15,BUF,HOME,OUTDOOR,1
2017,15,CAR,HOME,OUTDOOR,1
2017,15,CHI,AWAY,INDOOR,1
2017,15,CIN,AWAY,INDOOR,1
2017,15,CLE,HOME,OUTDOOR,1
2017,15,DAL,AWAY,OUTDOOR,1
2017,15,DEN,AWAY,INDOOR,1
2017,15,DET,HOME,INDOOR,1
2017,15,GB,AWAY,OUTDOOR,1
2017,15,HOU,AWAY,OUTDOOR,1
2017,15,IND,HOME,INDOOR,1
2017,15,JAX,HOME,OUTDOOR,1
2017,15,KC,HOME,OUTDOOR,1
2017,15,LA,AWAY,OUTDOOR,1
2017,15,LAC,AWAY,OUTDOOR,1
2017,15,MIA,AWAY,OUTDOOR,1
2017,15,MIN,HOME,INDOOR,1
2017,15,NE,AWAY,OUTDOOR,1
2017,15,NO,HOME,INDOOR,1
2017,15,NYG,HOME,OUTDOOR,1
2017,15,NYJ,AWAY,INDOOR,1
2017,15,OAK,HOME,OUTDOOR,1
2017,15,PHI,AWAY,OUTDOOR,1
2017,15,PIT,HOME,OUTDOOR,1
2017,15,SEA,HOME,OUTDOOR,1
2017,15,SF,HOME,OUTDOOR,1
2017,15,TB,HOME,OUTDOOR,1
2017,15,TEN,AWAY,OUTDOOR,1
2017,15,WAS,HOME,OUTDOOR,1
2017,16,ARI,HOME,INDOOR,1
2017,16,ATL,AWAY,INDOOR,1
2017,16,BAL,HOME,OUTDOOR,1
2017,16,BUF,AWAY,OUTDOOR,1
2017,16,CAR,HOME,OUTDOOR,1
2017,16,CHI,HOME,OUTDOOR,1
2017,16,CIN,HOME,OUTDOOR,1
2017,16,CLE,AWAY,OUTDOOR,1
2017,16,DAL,HOME,INDOOR,1
2017,16,DEN,AWAY,OUTDOOR,1
2017,16,DET,AWAY,OUTDOOR,1
2017,16,GB,HOME,OUTDOOR,1
2017,16,HOU,HOME,INDOOR,1
2017,16,IND,AWAY,OUTDOOR,1
2017,16,JAX,AWAY,OUTDOOR,1
2017,16,KC,HOME,OUTDOOR,1
2017,16,LA,AWAY,OUTDOOR,1
2017,16,LAC,AWAY,OUTDOOR,1
2017,16,MIA,AWAY,OUTDOOR,1
2017,16,MIN,AWAY,OUTDOOR,1
2017,16,NE,HOME,OUTDOOR,1
2017,16,NO,HOME,INDOOR,1
2017,16,NYG,AWAY,INDOOR,1
2017,16,NYJ,HOME,OUTDOOR,1
2017,16,OAK,AWAY,OUTDOOR,1
2017,16,PHI,HOME,OUTDOOR,1
